2020/12/07 18:54:59,7210,하강,-0.4143646408839796,954240
2020/12/07 19:20:06,7210,하락,(-0.41%),954240
2020/12/09 14:51:55,7240,보합,(0.7%),1244420
2020/12/09 14:59:48,7240,보합,(0.7%),1257112
2020/12/09 15:14:55,7220,보합,(0.42%),1295636
2020/12/09 15:31:05,7230,보합,(0.56%),1361548
2020/12/09 16:50:59,7230,보합,(0.56%),1383858
2020/12/09 16:53:44,7230,보합,(0.56%),1383858
2020/12/11 16:28:11,7250,보합,(0.28%),992345
2020/12/11 16:45:07,7250,보합,(0.28%),992345
2020/12/12 05:34:28,7250,보합,(0.28%),992345
2020/12/12 05:36:18,7250,보합,(0.28%),992345
2020/12/14 14:38:25,7190,하락,(-0.83%),580357
2020/12/14 14:51:03,7170,하락,(-1.1%),596852
2020/12/14 15:04:56,7170,하락,(-1.1%),626452
2020/12/14 15:19:31,7170,하락,(-1.1%),660411
2020/12/14 15:34:25,7180,하락,(-0.97%),681668
2020/12/14 16:10:11,7180,하락,(-0.97%),685652
2020/12/14 16:25:02,7180,하락,(-0.97%),685652
2020/12/14 16:58:03,7180,하락,(-0.97%),685652
2020/12/22 00:01:15,6890,하락,(-1.99%),1046675
2021/01/04 14:30:56,6810,하락,(-0.44%),468501
2021/01/04 14:43:58,6800,하락,(-0.58%),491064
