2020/12/07 18:55:04,2420,하강,0.0,21131
2020/12/07 19:20:11,2420,하락,(0.0%),21131
2020/12/09 14:52:01,2430,보합,(0.62%),27608
2020/12/09 14:59:53,2440,상승,(1.04%),27611
2020/12/09 15:14:58,2440,상승,(1.04%),28770
2020/12/09 15:31:09,2445,상승,(1.24%),28872
2020/12/09 16:51:03,2445,상승,(1.24%),28872
2020/12/09 16:53:47,2445,상승,(1.24%),28872
2020/12/11 16:28:17,2470,보합,(0.41%),23295
2020/12/11 16:45:13,2470,보합,(0.41%),23295
2020/12/12 05:34:31,2470,보합,(0.41%),23295
2020/12/12 05:36:22,2470,보합,(0.41%),23295
2020/12/14 14:38:29,2475,보합,(0.2%),22310
2020/12/14 14:51:08,2465,하락,(-0.2%),23519
2020/12/14 15:05:00,2465,하락,(-0.2%),25520
2020/12/14 15:19:35,2475,보합,(0.2%),25756
2020/12/14 15:34:31,2475,보합,(0.2%),26064
2020/12/14 16:10:14,2475,보합,(0.2%),26064
2020/12/14 16:25:09,2475,보합,(0.2%),26064
2020/12/14 16:58:09,2475,보합,(0.2%),26064
2020/12/22 00:01:21,2485,보합,(0.2%),26233
2021/01/04 14:31:01,2470,하락,(-0.4%),26607
2021/01/04 14:44:01,2485,보합,(0.2%),26691
