2020/12/07 18:57:03,1360,하강,-1.8050541516245522,782031
2020/12/07 19:22:01,1360,하락,(-1.81%),782031
2020/12/09 14:53:56,1355,하락,(0.0%),453345
2020/12/09 15:01:51,1350,하락,(-0.37%),459636
2020/12/09 15:16:20,1350,하락,(-0.37%),494831
2020/12/09 15:33:12,1350,하락,(-0.37%),526403
2020/12/09 16:52:33,1350,하락,(-0.37%),526960
2020/12/09 16:55:06,1350,하락,(-0.37%),526960
2020/12/11 16:30:34,1440,상승,(4.73%),9599978
2020/12/11 16:47:35,1440,상승,(4.73%),9599978
2020/12/12 05:35:59,1440,상승,(4.73%),9599978
2020/12/12 05:37:35,1440,상승,(4.73%),9599978
2020/12/14 14:40:00,1410,하락,(-2.08%),1316088
2020/12/14 14:52:42,1410,하락,(-2.08%),1353141
2020/12/14 15:06:42,1420,하락,(-1.39%),1414517
2020/12/14 15:21:26,1410,하락,(-2.08%),1429901
2020/12/14 15:36:20,1410,하락,(-2.08%),1453915
2020/12/14 16:11:36,1410,하락,(-2.08%),1455989
2020/12/14 16:27:39,1410,하락,(-2.08%),1455989
2020/12/22 00:03:04,1435,하락,(-0.69%),738290
2021/01/04 14:32:49,1385,보합,(0.36%),567899
2021/01/04 14:45:24,1395,상승,(1.09%),614182
