2020/12/07 18:55:11,174000,ÇÏ°­,-0.2865329512893977,143281
2020/12/07 19:20:18,174000,ÇÏ¶ô,(-0.29%),143281
2020/12/09 14:52:07,176000,º¸ÇÕ,(0.57%),129612
2020/12/09 15:00:00,175000,ÇÏ¶ô,(0.0%),132329
2020/12/09 15:15:03,175500,º¸ÇÕ,(0.29%),145044
2020/12/09 15:31:15,175500,º¸ÇÕ,(0.29%),149782
2020/12/09 16:51:09,175500,º¸ÇÕ,(0.29%),158732
2020/12/09 16:53:51,175500,º¸ÇÕ,(0.29%),158732
2020/12/11 16:28:24,178000,»ó½Â,(1.71%),268575
2020/12/11 16:45:21,178000,»ó½Â,(1.71%),268575
2020/12/12 05:34:36,178000,»ó½Â,(1.71%),268575
2020/12/12 05:36:26,178000,»ó½Â,(1.71%),268575
2020/12/14 14:38:34,180500,»ó½Â,(1.4%),350647
2020/12/14 14:51:13,180000,»ó½Â,(1.12%),354769
2020/12/14 15:05:07,181000,»ó½Â,(1.69%),361246
2020/12/14 15:19:42,180500,»ó½Â,(1.4%),371874
2020/12/14 15:34:37,180500,»ó½Â,(1.4%),382057
2020/12/14 16:10:19,180500,»ó½Â,(1.4%),382797
2020/12/14 16:25:18,180500,»ó½Â,(1.4%),382797
2020/12/14 16:58:17,180500,»ó½Â,(1.4%),382797
2020/12/22 00:01:26,179500,»ó½Â,(1.13%),184378
2021/01/04 14:31:08,185500,»ó½Â,(3.92%),484123
2021/01/04 14:44:07,185500,»ó½Â,(3.92%),498084
