2020/12/07 18:56:03,792,하강,-2.7027027027026973,490117
2020/12/07 19:21:11,792,하락,(-2.7%),490117
2020/12/09 14:52:57,790,하락,(-0.38%),411730
2020/12/09 15:00:51,790,하락,(-0.38%),413873
2020/12/09 15:15:37,790,하락,(-0.38%),432289
2020/12/09 15:32:10,789,하락,(-0.5%),491373
2020/12/09 16:51:50,789,하락,(-0.5%),491577
2020/12/09 16:54:26,789,하락,(-0.5%),491577
2020/12/11 16:29:27,792,하락,(0.0%),494981
2020/12/11 16:46:26,792,하락,(0.0%),494981
2020/12/12 05:35:16,792,하락,(0.0%),494981
2020/12/12 05:36:59,792,하락,(0.0%),494981
2020/12/14 14:39:12,795,보합,(0.38%),280399
2020/12/14 14:51:54,792,하락,(0.0%),284242
2020/12/14 15:05:54,795,보합,(0.38%),295309
2020/12/14 15:20:39,795,보합,(0.38%),310883
2020/12/14 15:35:26,795,보합,(0.38%),313475
2020/12/14 16:10:56,795,보합,(0.38%),313775
2020/12/14 16:26:24,795,보합,(0.38%),313775
2020/12/14 16:59:15,795,보합,(0.38%),313775
2020/12/22 00:02:15,778,하락,(-1.14%),334745
2021/01/04 14:31:55,769,하락,(-0.13%),191955
2021/01/04 14:44:44,770,하락,(0.0%),193714
