2020/12/07 18:56:01,11800,ÇÏ°­,-1.6666666666666718,58327
2020/12/07 19:21:09,11800,ÇÏ¶ô,(-1.67%),58327
2020/12/09 14:52:54,11850,ÇÏ¶ô,(0.0%),61222
2020/12/09 15:00:48,11800,ÇÏ¶ô,(-0.42%),61537
2020/12/09 15:15:35,11850,ÇÏ¶ô,(0.0%),62078
2020/12/09 15:32:08,11800,ÇÏ¶ô,(-0.42%),64016
2020/12/09 16:51:48,11800,ÇÏ¶ô,(-0.42%),64719
2020/12/09 16:54:24,11800,ÇÏ¶ô,(-0.42%),64719
2020/12/11 16:29:23,11800,ÇÏ¶ô,(0.0%),60924
2020/12/11 16:46:23,11800,ÇÏ¶ô,(0.0%),60924
2020/12/12 05:35:14,11800,ÇÏ¶ô,(0.0%),60924
2020/12/12 05:36:58,11800,ÇÏ¶ô,(0.0%),60924
2020/12/14 14:39:10,12750,»ó½Â,(8.05%),1745955
2020/12/14 14:51:51,12750,»ó½Â,(8.05%),1755372
2020/12/14 15:05:51,12700,»ó½Â,(7.63%),1773089
2020/12/14 15:20:36,12650,»ó½Â,(7.2%),1788679
2020/12/14 15:35:23,12750,»ó½Â,(8.05%),1809980
2020/12/14 16:10:54,12750,»ó½Â,(8.05%),1812073
2020/12/14 16:26:21,12750,»ó½Â,(8.05%),1812073
2020/12/14 16:59:13,12750,»ó½Â,(8.05%),1812073
2020/12/22 00:02:13,13100,»ó½Â,(2.34%),180045
2021/01/04 14:31:53,14000,»ó½Â,(1.82%),356470
2021/01/04 14:44:42,14100,»ó½Â,(2.55%),362835
