2020/12/07 12:14:49,179,보합,0,-
2020/12/07 18:53:14,179,하강,0.0,0
2020/12/07 19:17:59,179,하락,(0.0%),0
2020/12/09 14:50:08,179,하락,(0.0%),0
2020/12/09 14:57:58,179,하락,(0.0%),0
2020/12/09 15:13:37,179,하락,(0.0%),0
2020/12/09 15:29:16,179,하락,(0.0%),0
2020/12/09 16:13:37,179,하락,(0.0%),0
2020/12/09 16:49:28,179,하락,(0.0%),0
2020/12/09 16:52:35,179,하락,(0.0%),0
2020/12/11 16:26:05,179,하락,(0.0%),0
2020/12/11 16:42:57,179,하락,(0.0%),0
2020/12/11 17:02:15,179,하락,(0.0%),0
2020/12/12 05:33:00,179,하락,(0.0%),0
2020/12/12 05:35:04,179,하락,(0.0%),0
2020/12/14 14:37:00,179,하락,(0.0%),0
2020/12/14 14:49:37,179,하락,(0.0%),0
2020/12/14 15:02:48,179,하락,(0.0%),0
2020/12/14 15:17:52,179,하락,(0.0%),0
2020/12/14 15:32:40,179,하락,(0.0%),0
2020/12/14 16:08:40,179,하락,(0.0%),0
2020/12/14 16:22:43,179,하락,(0.0%),0
2020/12/14 16:55:58,179,하락,(0.0%),0
2020/12/21 23:59:36,179,하락,(0.0%),0
2021/01/04 14:29:10,179,하락,(0.0%),0
2021/01/04 14:42:25,179,하락,(0.0%),0
