2020/12/07 18:53:44,12750,ÇÏ°­,0.0,34111
2020/12/07 19:18:37,12750,ÇÏ¶ô,(0.0%),34111
2020/12/09 14:50:40,12450,ÇÏ¶ô,(-0.8%),27356
2020/12/09 14:58:33,12500,ÇÏ¶ô,(-0.4%),27554
2020/12/09 15:14:01,12500,ÇÏ¶ô,(-0.4%),28728
2020/12/09 15:29:49,12500,ÇÏ¶ô,(-0.4%),29044
2020/12/09 16:49:52,12450,ÇÏ¶ô,(-0.8%),30422
2020/12/09 16:52:54,12450,ÇÏ¶ô,(-0.8%),30422
2020/12/11 16:26:38,12950,»ó½Â,(1.97%),31678
2020/12/11 16:43:32,12950,»ó½Â,(1.97%),31678
2020/12/11 17:02:51,12950,»ó½Â,(1.97%),31678
2020/12/12 05:33:24,12950,»ó½Â,(1.97%),31678
2020/12/12 05:35:25,12950,»ó½Â,(1.97%),31678
2020/12/14 14:37:23,13050,º¸ÇÕ,(0.77%),40179
2020/12/14 14:50:00,13100,»ó½Â,(1.16%),43001
2020/12/14 15:03:26,13150,»ó½Â,(1.54%),45539
2020/12/14 15:18:16,13200,»ó½Â,(1.93%),52027
2020/12/14 15:33:12,13100,»ó½Â,(1.16%),53748
2020/12/14 16:09:07,13100,»ó½Â,(1.16%),53753
2020/12/14 16:23:19,13100,»ó½Â,(1.16%),53753
2020/12/14 16:56:32,13100,»ó½Â,(1.16%),53753
2020/12/22 00:00:03,12650,ÇÏ¶ô,(-0.78%),28378
2021/01/04 14:29:38,12750,»ó½Â,(2.0%),40868
2021/01/04 14:42:50,12700,»ó½Â,(1.6%),42698
