2020/12/06 23:17:48,9170,»ó½Â,310,2033596
2020/12/07 11:25:31,9240,»ó½Â,70,323195
2020/12/07 18:50:36,9570,»ó½Â,4.362050163576892,819420
2020/12/07 19:14:25,9570,»ó½Â,(4.36%),819420
2020/12/09 14:47:29,9070,º¸ÇÕ,(0.33%),164115
2020/12/09 14:55:15,9050,º¸ÇÕ,(0.11%),165725
2020/12/09 15:11:33,9020,ÇÏ¶ô,(-0.22%),181178
2020/12/09 15:26:35,9030,ÇÏ¶ô,(-0.11%),189011
2020/12/09 16:10:26,9000,ÇÏ¶ô,(-0.44%),197719
2020/12/09 16:46:30,9000,ÇÏ¶ô,(-0.44%),197719
2020/12/09 16:50:23,9000,ÇÏ¶ô,(-0.44%),197719
2020/12/11 16:22:39,9110,»ó½Â,(1.33%),262351
2020/12/11 16:39:38,9110,»ó½Â,(1.33%),262351
2020/12/11 16:58:37,9110,»ó½Â,(1.33%),262351
2020/12/12 05:30:51,9110,»ó½Â,(1.33%),262351
2020/12/12 05:32:56,9110,»ó½Â,(1.33%),262351
2020/12/14 14:34:40,9380,»ó½Â,(2.96%),1400187
2020/12/14 14:47:18,9380,»ó½Â,(2.96%),1409324
2020/12/14 14:59:52,9380,»ó½Â,(2.96%),1419293
2020/12/14 15:15:06,9350,»ó½Â,(2.63%),1443662
2020/12/14 15:29:56,9340,»ó½Â,(2.52%),1466124
2020/12/14 16:06:12,9330,»ó½Â,(2.41%),1495298
2020/12/14 16:19:45,9330,»ó½Â,(2.41%),1495298
2020/12/14 16:38:54,9330,»ó½Â,(2.41%),1495298
2020/12/14 16:52:50,9330,»ó½Â,(2.41%),1495298
2020/12/21 23:57:02,8970,ÇÏ¶ô,(-0.66%),1317641
2021/01/04 14:26:34,8300,ÇÏ¶ô,(-0.84%),89417
2021/01/04 14:40:02,8310,ÇÏ¶ô,(-0.72%),92705
