2020/12/07 11:46:24,1875,하락,20,1058003
2020/12/07 18:51:43,1900,보합,0.26385224274405594,2261394
2020/12/07 19:15:52,1900,보합,(0.26%),2261394
2020/12/09 14:48:33,1815,하락,(-0.55%),908351
2020/12/09 14:56:24,1815,하락,(-0.55%),939600
2020/12/09 15:12:24,1810,하락,(-0.82%),984208
2020/12/09 15:27:45,1815,하락,(-0.55%),1037704
2020/12/09 16:11:47,1815,하락,(-0.55%),1066305
2020/12/09 16:47:52,1815,하락,(-0.55%),1066305
2020/12/09 16:51:21,1815,하락,(-0.55%),1066305
2020/12/11 16:24:14,1840,상승,(3.95%),1333118
2020/12/11 16:41:00,1840,상승,(3.95%),1333118
2020/12/11 17:00:10,1840,상승,(3.95%),1333118
2020/12/12 05:31:45,1840,상승,(3.95%),1333118
2020/12/12 05:33:51,1840,상승,(3.95%),1333118
2020/12/14 14:35:37,1840,하락,(0.0%),928058
2020/12/14 14:48:18,1845,보합,(0.27%),960751
2020/12/14 15:01:08,1830,하락,(-0.54%),981263
2020/12/14 15:16:20,1830,하락,(-0.54%),1004947
2020/12/14 15:31:11,1830,하락,(-0.54%),1015618
2020/12/14 16:07:13,1830,하락,(-0.54%),1035042
2020/12/14 16:21:02,1830,하락,(-0.54%),1035042
2020/12/14 16:54:10,1830,하락,(-0.54%),1035042
2020/12/21 23:58:07,1525,하락,(-14.8%),14294360
2021/01/04 14:27:43,1305,하락,(-2.25%),1338777
2021/01/04 14:41:00,1310,하락,(-1.87%),1388518
