2020/12/07 18:53:57,1650,ÇÏ°­,0.0,1
2020/12/07 19:18:55,1650,ÇÏ¶ô,(0.0%),1
2020/12/09 14:50:55,1530,ÇÏ¶ô,(-14.76%),11
2020/12/09 14:58:46,1530,ÇÏ¶ô,(-14.76%),11
2020/12/09 15:14:12,1530,ÇÏ¶ô,(-14.76%),11
2020/12/09 15:30:03,1530,ÇÏ¶ô,(-14.76%),11
2020/12/09 16:50:05,1795,ÇÏ¶ô,(0.0%),12
2020/12/09 16:53:03,1795,ÇÏ¶ô,(0.0%),12
2020/12/11 16:26:55,2045,»ó½Â,(13.93%),22
2020/12/11 16:43:48,2045,»ó½Â,(13.93%),22
2020/12/11 17:03:07,2045,»ó½Â,(13.93%),22
2020/12/12 05:33:36,2045,»ó½Â,(13.93%),22
2020/12/12 05:35:35,2045,»ó½Â,(13.93%),22
2020/12/14 14:37:32,2095,»ó½Â,(2.44%),10
2020/12/14 14:50:12,2095,»ó½Â,(2.44%),10
2020/12/14 15:03:42,2095,»ó½Â,(2.44%),10
2020/12/14 15:18:29,2095,»ó½Â,(2.44%),10
2020/12/14 15:33:25,2095,»ó½Â,(2.44%),10
2020/12/14 16:09:21,2095,»ó½Â,(2.44%),10
2020/12/14 16:23:35,2095,»ó½Â,(2.44%),10
2020/12/14 16:56:47,2095,»ó½Â,(2.44%),10
2020/12/22 00:00:17,2040,ÇÏ¶ô,(0.0%),1
2021/01/04 14:29:52,1870,»ó½Â,(14.72%),2001
2021/01/04 14:43:04,1870,»ó½Â,(14.72%),2001
