2020/12/07 18:56:35,2345,하강,-3.4979423868312765,5458645
2020/12/07 19:21:38,2345,하락,(-3.5%),5458645
2020/12/09 14:53:28,2310,하락,(-2.33%),1366628
2020/12/09 15:01:21,2310,하락,(-2.33%),1395004
2020/12/09 15:15:59,2305,하락,(-2.54%),1482375
2020/12/09 15:32:42,2315,하락,(-2.11%),1565339
2020/12/09 16:52:14,2315,하락,(-2.11%),1568975
2020/12/09 16:54:46,2315,하락,(-2.11%),1568975
2020/12/11 16:30:02,2330,보합,(0.43%),1461288
2020/12/11 16:47:04,2330,보합,(0.43%),1461288
2020/12/12 05:35:39,2330,보합,(0.43%),1461288
2020/12/12 05:37:19,2330,보합,(0.43%),1461288
2020/12/14 14:39:39,2335,보합,(0.21%),3182323
2020/12/14 14:52:19,2340,보합,(0.43%),3198049
2020/12/14 15:06:18,2340,보합,(0.43%),3240600
2020/12/14 15:21:08,2335,보합,(0.21%),3283453
2020/12/14 15:35:55,2340,보합,(0.43%),3312032
2020/12/14 16:11:17,2340,보합,(0.43%),3315750
2020/12/14 16:27:05,2340,보합,(0.43%),3315750
2020/12/22 00:02:42,2740,보합,(0.37%),10657539
2021/01/04 14:32:23,2375,하락,(-4.62%),2808097
2021/01/04 14:45:04,2370,하락,(-4.82%),2918525
