2020/12/07 18:56:47,2490,하강,-0.5988023952095856,150681
2020/12/07 19:21:47,2490,하락,(-0.6%),150681
2020/12/09 14:53:40,2500,보합,(0.6%),208292
2020/12/09 15:01:31,2500,보합,(0.6%),208454
2020/12/09 15:16:07,2495,보합,(0.4%),214580
2020/12/09 15:32:55,2500,보합,(0.6%),217532
2020/12/09 16:52:22,2500,보합,(0.6%),217532
2020/12/09 16:54:54,2500,보합,(0.6%),217532
2020/12/11 16:30:14,2520,상승,(1.2%),164737
2020/12/11 16:47:17,2520,상승,(1.2%),164737
2020/12/12 05:35:48,2520,상승,(1.2%),164737
2020/12/12 05:37:25,2520,상승,(1.2%),164737
2020/12/14 14:39:47,2505,하락,(-0.6%),143586
2020/12/14 14:52:29,2500,하락,(-0.79%),191043
2020/12/14 15:06:26,2485,하락,(-1.39%),199164
2020/12/14 15:21:16,2485,하락,(-1.39%),202952
2020/12/14 15:36:06,2475,하락,(-1.79%),213429
2020/12/14 16:11:25,2475,하락,(-1.79%),214196
2020/12/14 16:27:19,2475,하락,(-1.79%),214196
2020/12/22 00:02:51,2470,하락,(-1.98%),362439
2021/01/04 14:32:34,2525,하락,(-0.79%),353374
2021/01/04 14:45:12,2540,하락,(-0.2%),359085
