2020/12/07 18:56:56,28900,ÇÏ°­,-3.1825795644891075,224449
2020/12/07 19:21:55,28900,ÇÏ¶ô,(-3.18%),224449
2020/12/09 14:53:50,29200,»ó½Â,(1.04%),45157
2020/12/09 15:01:43,29100,º¸ÇÕ,(0.69%),45705
2020/12/09 15:16:15,29250,»ó½Â,(1.21%),48588
2020/12/09 15:33:05,29200,»ó½Â,(1.04%),50980
2020/12/09 16:52:28,29200,»ó½Â,(1.04%),51000
2020/12/09 16:55:01,29200,»ó½Â,(1.04%),51000
2020/12/11 16:30:26,29800,º¸ÇÕ,(0.34%),89901
2020/12/11 16:47:27,29800,º¸ÇÕ,(0.34%),89901
2020/12/12 05:35:55,29800,º¸ÇÕ,(0.34%),89901
2020/12/12 05:37:31,29800,º¸ÇÕ,(0.34%),89901
2020/12/14 14:39:55,30700,»ó½Â,(3.02%),175943
2020/12/14 14:52:37,30700,»ó½Â,(3.02%),178256
2020/12/14 15:06:35,30800,»ó½Â,(3.36%),191964
2020/12/14 15:21:22,30700,»ó½Â,(3.02%),195381
2020/12/14 15:36:15,30700,»ó½Â,(3.02%),198755
2020/12/14 16:11:31,30700,»ó½Â,(3.02%),201327
2020/12/14 16:27:30,30700,»ó½Â,(3.02%),201327
2020/12/22 00:02:59,30100,ÇÏ¶ô,(-1.47%),91569
2021/01/04 14:32:43,31950,ÇÏ¶ô,(-0.16%),157766
2021/01/04 14:45:19,32050,º¸ÇÕ,(0.16%),161252
