2020/12/07 18:55:15,3400,하강,-2.4390243902439046,768636
2020/12/07 19:20:22,3400,하락,(-2.44%),768636
2020/12/09 14:52:10,3380,보합,(0.9%),420732
2020/12/09 15:00:03,3370,보합,(0.6%),427065
2020/12/09 15:15:05,3370,보합,(0.6%),454069
2020/12/09 15:31:17,3360,보합,(0.3%),464003
2020/12/09 16:51:11,3360,보합,(0.3%),467776
2020/12/09 16:53:54,3360,보합,(0.3%),467776
2020/12/11 16:28:27,3290,하락,(0.0%),436897
2020/12/11 16:45:25,3290,하락,(0.0%),436897
2020/12/12 05:34:39,3290,하락,(0.0%),436897
2020/12/12 05:36:28,3290,하락,(0.0%),436897
2020/12/14 14:38:37,3270,하락,(-0.61%),343875
2020/12/14 14:51:15,3280,하락,(-0.3%),350213
2020/12/14 15:05:10,3270,하락,(-0.61%),362010
2020/12/14 15:19:45,3260,하락,(-0.91%),382422
2020/12/14 15:34:40,3260,하락,(-0.91%),392439
2020/12/14 16:10:22,3260,하락,(-0.91%),392882
2020/12/14 16:25:22,3260,하락,(-0.91%),392882
2020/12/14 16:58:20,3260,하락,(-0.91%),392882
2020/12/22 00:01:29,3260,보합,(0.77%),6327451
2021/01/04 14:31:11,3265,상승,(1.08%),427792
2021/01/04 14:44:10,3260,보합,(0.93%),441104
