2020/12/07 18:55:34,155,하강,-40.38461538461539,11937047
2020/12/07 19:20:43,155,하락,(-40.38%),11937047
2020/12/09 14:52:29,155,하락,(-40.38%),11937047
2020/12/09 15:00:23,155,하락,(-40.38%),11937047
2020/12/09 15:15:18,155,하락,(-40.38%),11937047
2020/12/09 15:31:43,155,하락,(-40.38%),11937047
2020/12/09 16:51:27,155,하락,(-40.38%),11937047
2020/12/09 16:54:07,155,하락,(-40.38%),11937047
2020/12/11 16:28:50,155,하락,(-40.38%),11937047
2020/12/11 16:45:49,155,하락,(-40.38%),11937047
2020/12/12 05:34:54,155,하락,(-40.38%),11937047
2020/12/12 05:36:41,155,하락,(-40.38%),11937047
2020/12/14 14:38:51,155,하락,(-40.38%),11937047
2020/12/14 14:51:31,155,하락,(-40.38%),11937047
2020/12/14 15:05:26,155,하락,(-40.38%),11937047
2020/12/14 15:20:04,155,하락,(-40.38%),11937047
2020/12/14 15:34:59,155,하락,(-40.38%),11937047
2020/12/14 16:10:35,155,하락,(-40.38%),11937047
2020/12/14 16:25:49,155,하락,(-40.38%),11937047
2020/12/14 16:58:41,155,하락,(-40.38%),11937047
2020/12/22 00:01:47,155,하락,(-40.38%),11937047
2021/01/04 14:31:30,155,하락,(-40.38%),11937047
2021/01/04 14:44:23,155,하락,(-40.38%),11937047
