2020/12/06 23:54:48,11150,º¸ÇÕ,0,435806
2020/12/07 11:36:08,11800,»ó½Â,650,856867
2020/12/07 18:51:09,11850,»ó½Â,6.278026905829592,1825121
2020/12/07 19:15:05,11850,»ó½Â,(6.28%),1825121
2020/12/09 14:48:00,11850,»ó½Â,(3.04%),494538
2020/12/09 14:55:49,11800,»ó½Â,(2.61%),514514
2020/12/09 15:11:58,11650,»ó½Â,(1.3%),575430
2020/12/09 15:27:08,11650,»ó½Â,(1.3%),598492
2020/12/09 16:11:02,11650,»ó½Â,(1.3%),606465
2020/12/09 16:47:05,11650,»ó½Â,(1.3%),606465
2020/12/09 16:50:51,11650,»ó½Â,(1.3%),606465
2020/12/11 16:23:25,12600,»ó½Â,(6.33%),1695739
2020/12/11 16:40:17,12600,»ó½Â,(6.33%),1695739
2020/12/11 16:59:21,12600,»ó½Â,(6.33%),1695739
2020/12/12 05:31:17,12600,»ó½Â,(6.33%),1695739
2020/12/12 05:33:23,12600,»ó½Â,(6.33%),1695739
2020/12/14 14:35:07,13500,»ó½Â,(7.14%),963773
2020/12/14 14:47:46,13500,»ó½Â,(7.14%),998885
2020/12/14 15:00:24,13550,»ó½Â,(7.54%),1027137
2020/12/14 15:15:42,13500,»ó½Â,(7.14%),1060929
2020/12/14 15:30:38,13500,»ó½Â,(7.14%),1070834
2020/12/14 16:06:41,13500,»ó½Â,(7.14%),1097579
2020/12/14 16:20:23,13500,»ó½Â,(7.14%),1097579
2020/12/14 16:39:36,13500,»ó½Â,(7.14%),1097579
2020/12/14 16:53:28,13500,»ó½Â,(7.14%),1097579
2020/12/21 23:57:33,10500,ÇÏ¶ô,(-3.23%),857190
2021/01/04 14:27:07,10500,ÇÏ¶ô,(-3.23%),473189
2021/01/04 14:40:29,10500,ÇÏ¶ô,(-3.23%),505077
