2020/12/07 18:48:38,18,하강,-21.739130434782606,31945725
2020/12/07 19:11:59,18,하락,(-21.74%),31945725
2020/12/09 14:45:42,18,하락,(-21.74%),31945725
2020/12/09 14:53:12,18,하락,(-21.74%),31945725
2020/12/09 15:09:58,18,하락,(-21.74%),31945725
2020/12/09 15:24:30,18,하락,(-21.74%),31945725
2020/12/09 16:08:07,18,하락,(-21.74%),31945725
2020/12/09 16:44:23,18,하락,(-21.74%),31945725
2020/12/09 16:48:33,18,하락,(-21.74%),31945725
2020/12/11 16:20:07,18,하락,(-21.74%),31945725
2020/12/11 16:37:19,18,하락,(-21.74%),31945725
2020/12/11 16:55:52,18,하락,(-21.74%),31945725
2020/12/12 05:29:12,18,하락,(-21.74%),31945725
2020/12/12 05:31:30,18,하락,(-21.74%),31945725
2020/12/14 14:32:53,18,하락,(-21.74%),31945725
2020/12/14 14:45:42,18,하락,(-21.74%),31945725
2020/12/14 14:58:11,18,하락,(-21.74%),31945725
2020/12/14 15:13:08,18,하락,(-21.74%),31945725
2020/12/14 15:27:50,18,하락,(-21.74%),31945725
2020/12/14 16:04:18,18,하락,(-21.74%),31945725
2020/12/14 16:17:43,18,하락,(-21.74%),31945725
2020/12/14 16:36:31,18,하락,(-21.74%),31945725
2020/12/14 16:50:28,18,하락,(-21.74%),31945725
2020/12/21 23:55:15,18,하락,(-21.74%),31945725
2021/01/04 14:24:37,18,하락,(-21.74%),31945725
2021/01/04 14:38:35,18,하락,(-21.74%),31945725
2021/01/04 14:51:16,18,하락,(-21.74%),31945725
