2020/12/07 18:54:33,9370,하강,-2.3958333333333304,261060
2020/12/07 19:19:36,9370,하락,(-2.4%),261060
2020/12/09 14:51:31,9770,상승,(2.3%),341636
2020/12/09 14:59:22,9760,상승,(2.2%),343022
2020/12/09 15:14:38,9770,상승,(2.3%),349417
2020/12/09 15:30:42,9780,상승,(2.41%),352895
2020/12/09 16:50:37,9780,상승,(2.41%),363027
2020/12/09 16:53:27,9780,상승,(2.41%),363027
2020/12/11 16:27:37,9810,보합,(0.2%),211747
2020/12/11 16:44:33,9810,보합,(0.2%),211747
2020/12/12 05:34:07,9810,보합,(0.2%),211747
2020/12/12 05:36:01,9810,보합,(0.2%),211747
2020/12/14 14:38:02,9830,보합,(0.2%),148065
2020/12/14 14:50:43,9820,보합,(0.1%),150525
2020/12/14 15:04:32,9810,하락,(0.0%),161603
2020/12/14 15:19:08,9830,보합,(0.2%),168021
2020/12/14 15:34:01,9800,하락,(-0.1%),174747
2020/12/14 16:09:52,9800,하락,(-0.1%),174842
2020/12/14 16:24:27,9800,하락,(-0.1%),174842
2020/12/14 16:57:32,9800,하락,(-0.1%),174842
2020/12/22 00:00:51,10000,보합,(0.6%),415568
2021/01/04 14:30:28,11400,상승,(8.06%),1602531
2021/01/04 14:43:37,11350,상승,(7.58%),1616492
