2020/12/06 23:53:22,1390,보합,0,226420
2020/12/07 11:35:48,1435,상승,45,656035
2020/12/07 18:51:08,1425,상승,2.517985611510798,881394
2020/12/07 19:15:04,1425,상승,(2.52%),881394
2020/12/09 14:47:59,1490,상승,(4.2%),1039706
2020/12/09 14:55:48,1500,상승,(4.9%),1132657
2020/12/09 15:11:57,1500,상승,(4.9%),1202231
2020/12/09 15:27:08,1500,상승,(4.9%),1241575
2020/12/09 16:11:02,1505,상승,(5.24%),1342286
2020/12/09 16:47:05,1505,상승,(5.24%),1342286
2020/12/09 16:50:51,1505,상승,(5.24%),1342286
2020/12/11 16:23:24,1445,하락,(-1.03%),401382
2020/12/11 16:40:16,1445,하락,(-1.03%),401382
2020/12/11 16:59:20,1445,하락,(-1.03%),401382
2020/12/12 05:31:17,1445,하락,(-1.03%),401382
2020/12/12 05:33:22,1445,하락,(-1.03%),401382
2020/12/14 14:35:06,1435,하락,(-0.69%),253211
2020/12/14 14:47:46,1430,하락,(-1.04%),257073
2020/12/14 15:00:24,1435,하락,(-0.69%),258432
2020/12/14 15:15:42,1430,하락,(-1.04%),264039
2020/12/14 15:30:37,1435,하락,(-0.69%),266993
2020/12/14 16:06:41,1425,하락,(-1.38%),274490
2020/12/14 16:20:22,1425,하락,(-1.38%),274490
2020/12/14 16:39:35,1425,하락,(-1.38%),274490
2020/12/14 16:53:27,1425,하락,(-1.38%),274490
2020/12/21 23:57:32,1420,하락,(-2.07%),471474
2021/01/04 14:27:06,1395,하락,(-1.76%),504494
2021/01/04 14:40:29,1400,하락,(-1.41%),527364
