2020/12/07 12:04:57,82200,상승,800,827726
2020/12/07 18:52:39,80500,하강,-1.1056511056511065,1058583
2020/12/07 19:17:13,80500,하락,(-1.11%),1058583
2020/12/09 14:49:33,75200,하락,(-0.79%),442600
2020/12/09 14:57:24,75300,하락,(-0.66%),448131
2020/12/09 15:13:08,75500,하락,(-0.4%),466350
2020/12/09 15:28:39,75500,하락,(-0.4%),479830
2020/12/09 16:12:56,75400,하락,(-0.53%),492369
2020/12/09 16:48:54,75400,하락,(-0.53%),492369
2020/12/09 16:52:09,75400,하락,(-0.53%),492369
2020/12/11 16:25:26,75100,보합,(0.13%),441182
2020/12/11 16:42:14,75100,보합,(0.13%),441182
2020/12/11 17:01:28,75100,보합,(0.13%),441182
2020/12/12 05:32:32,75100,보합,(0.13%),441182
2020/12/12 05:34:37,75100,보합,(0.13%),441182
2020/12/14 14:36:30,73100,하락,(-2.66%),328999
2020/12/14 14:49:10,72900,하락,(-2.93%),338920
2020/12/14 15:02:00,73100,하락,(-2.66%),350231
2020/12/14 15:17:23,72800,하락,(-3.06%),371645
2020/12/14 15:32:06,72800,하락,(-3.06%),389236
2020/12/14 16:08:08,72800,하락,(-3.06%),390257
2020/12/14 16:22:03,72800,하락,(-3.06%),390257
2020/12/14 16:55:17,72800,하락,(-3.06%),390257
2020/12/21 23:59:03,67900,하락,(0.0%),397857
2021/01/04 14:28:38,61700,하락,(-1.44%),115116
2021/01/04 14:41:54,61700,하락,(-1.44%),117500
