2020/12/07 18:56:27,1555,하강,-3.4161490683229823,73986
2020/12/07 19:21:32,1555,하락,(-3.42%),73986
2020/12/09 14:53:20,1570,상승,(1.62%),25326
2020/12/09 15:01:13,1560,보합,(0.97%),25328
2020/12/09 15:15:54,1550,보합,(0.32%),33425
2020/12/09 15:32:33,1570,상승,(1.62%),41918
2020/12/09 16:52:08,1570,상승,(1.62%),41919
2020/12/09 16:54:41,1570,상승,(1.62%),41919
2020/12/11 16:29:53,1575,보합,(0.96%),55022
2020/12/11 16:46:55,1575,보합,(0.96%),55022
2020/12/12 05:35:33,1575,보합,(0.96%),55022
2020/12/12 05:37:14,1575,보합,(0.96%),55022
2020/12/14 14:39:33,1570,하락,(-0.32%),24033
2020/12/14 14:52:13,1570,하락,(-0.32%),24540
2020/12/14 15:06:13,1565,하락,(-0.63%),24997
2020/12/14 15:21:03,1570,하락,(-0.32%),27007
2020/12/14 15:35:48,1570,하락,(-0.32%),28166
2020/12/14 16:11:12,1570,하락,(-0.32%),28167
2020/12/14 16:26:54,1570,하락,(-0.32%),28167
2020/12/22 00:02:36,1585,상승,(2.26%),52886
2021/01/04 14:32:16,1560,보합,(0.65%),22718
2021/01/04 14:45:00,1560,보합,(0.65%),22765
