2020/12/07 18:56:45,104,하강,-28.767123287671236,8160065
2020/12/07 19:21:46,104,하락,(-28.77%),8160065
2020/12/09 14:53:38,104,하락,(-28.77%),8160065
2020/12/09 15:01:29,104,하락,(-28.77%),8160065
2020/12/09 15:16:06,104,하락,(-28.77%),8160065
2020/12/09 15:32:52,104,하락,(-28.77%),8160065
2020/12/09 16:52:20,104,하락,(-28.77%),8160065
2020/12/09 16:54:53,104,하락,(-28.77%),8160065
2020/12/11 16:30:12,104,하락,(-28.77%),8160065
2020/12/11 16:47:15,104,하락,(-28.77%),8160065
2020/12/12 05:35:46,104,하락,(-28.77%),8160065
2020/12/12 05:37:24,104,하락,(-28.77%),8160065
2020/12/14 14:39:46,104,하락,(-28.77%),8160065
2020/12/14 14:52:27,104,하락,(-28.77%),8160065
2020/12/14 15:06:25,104,하락,(-28.77%),8160065
2020/12/14 15:21:14,104,하락,(-28.77%),8160065
2020/12/14 15:36:05,104,하락,(-28.77%),8160065
2020/12/14 16:11:24,104,하락,(-28.77%),8160065
2020/12/14 16:27:17,104,하락,(-28.77%),8160065
2020/12/22 00:02:50,104,하락,(-28.77%),8160065
2021/01/04 14:32:32,104,하락,(-28.77%),8160065
2021/01/04 14:45:10,104,하락,(-28.77%),8160065
