2020/12/07 00:05:57,17550,º¸ÇÕ,0,200736
2020/12/07 11:38:46,17250,ÇÏ¶ô,300,114704
2020/12/07 18:51:16,17250,ÇÏ°­,-1.7094017094017144,187759
2020/12/07 19:15:15,17250,ÇÏ¶ô,(-1.71%),187759
2020/12/09 14:48:08,16950,ÇÏ¶ô,(-0.59%),179220
2020/12/09 14:55:57,16900,ÇÏ¶ô,(-0.88%),180607
2020/12/09 15:12:03,16850,ÇÏ¶ô,(-1.17%),190434
2020/12/09 15:27:16,16900,ÇÏ¶ô,(-0.88%),197254
2020/12/09 16:11:12,16900,ÇÏ¶ô,(-0.88%),204476
2020/12/09 16:47:18,16900,ÇÏ¶ô,(-0.88%),204476
2020/12/09 16:50:58,16900,ÇÏ¶ô,(-0.88%),204476
2020/12/11 16:23:35,17350,»ó½Â,(2.06%),164894
2020/12/11 16:40:26,17350,»ó½Â,(2.06%),164894
2020/12/11 16:59:31,17350,»ó½Â,(2.06%),164894
2020/12/12 05:31:24,17350,»ó½Â,(2.06%),164894
2020/12/12 05:33:29,17350,»ó½Â,(2.06%),164894
2020/12/14 14:35:14,17600,»ó½Â,(1.44%),202644
2020/12/14 14:47:54,17600,»ó½Â,(1.44%),215587
2020/12/14 15:00:33,17650,»ó½Â,(1.73%),224001
2020/12/14 15:15:52,17700,»ó½Â,(2.02%),233585
2020/12/14 15:30:45,17650,»ó½Â,(1.73%),237209
2020/12/14 16:06:48,17650,»ó½Â,(1.73%),241299
2020/12/14 16:20:32,17650,»ó½Â,(1.73%),241299
2020/12/14 16:53:38,17650,»ó½Â,(1.73%),241299
2020/12/21 23:57:41,18050,ÇÏ¶ô,(-2.7%),260590
2021/01/04 14:27:15,18550,ÇÏ¶ô,(-1.59%),270919
2021/01/04 14:40:36,18500,ÇÏ¶ô,(-1.86%),274240
