2020/12/07 00:12:38,2731.45,»ó½Â,35.23,0
2020/12/07 00:13:18,2731.45,»ó½Â,35.23,0
2020/12/07 00:13:41,913.76,»ó½Â,6.15,0
2020/12/07 00:13:56,913.76,»ó½Â,6.15,0
